date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-09-17 00:00:00+00:00,299.87,304.5,299.53,304.17,41372457,292.8467195739,297.3682799555,292.5146827425,297.0460089132,41372457,0.0,1.0
2021-09-20 00:00:00+00:00,294.3,298.72,289.52,296.33,38278661,287.4071750112,291.7236538204,282.7391277922,289.3896302109,38278661,0.0,1.0
2021-09-21 00:00:00+00:00,294.8,297.54,294.07,295.69,22364103,287.8954644693,290.5712906994,287.1825618605,288.7646197046,22364103,0.0,1.0
2021-09-22 00:00:00+00:00,298.58,300.22,294.51,296.725,26626342,291.5869327722,293.1885221946,287.6122565836,289.7753788828,26626342,0.0,1.0
2021-09-23 00:00:00+00:00,299.56,300.9,297.5339,298.845,18604601,292.5439801099,293.8525958575,290.565333568,291.8457261849,18604601,0.0,1.0
2021-09-24 00:00:00+00:00,299.35,299.8,296.93,298.23,14998978,292.3388985376,292.7783590498,289.9755775606,291.2451301515,14998978,0.0,1.0
2021-09-27 00:00:00+00:00,294.17,296.47,292.9449,296.14,23571742,287.2802197521,289.5263512592,286.083812922,289.2040802168,23571742,0.0,1.0
2021-09-28 00:00:00+00:00,283.52,290.78,282.75,289.795,43186237,276.8796542955,283.9696172265,276.1276885301,283.0076869941,43186237,0.0,1.0
2021-09-29 00:00:00+00:00,284.0,286.77,283.01,285.1,26353696,277.3484121753,280.0535357729,276.3815990483,278.422648983,26353696,0.0,1.0
2021-09-30 00:00:00+00:00,281.92,287.83,281.62,285.71,32343635,275.3171280298,281.088709424,275.0241543549,279.0183621218,32343635,0.0,1.0
2021-10-01 00:00:00+00:00,289.1,289.98,281.29,282.1217,30086280,282.3289646474,283.1883540936,274.7018833126,275.5141039971,30086280,0.0,1.0
2021-10-04 00:00:00+00:00,283.11,287.75,280.25,287.4,31350747,276.4792569399,281.0105831107,273.6862412399,280.66878049,31350747,0.0,1.0
2021-10-05 00:00:00+00:00,288.76,290.398,284.0464,284.0464,24993024,281.996927816,283.5965640805,277.393725437,277.393725437,24993024,0.0,1.0
2021-10-06 00:00:00+00:00,293.11,293.63,285.5093,285.78,28002559,286.245046101,286.7528671374,278.8223627334,279.0867226459,28002559,0.0,1.0
2021-10-07 00:00:00+00:00,294.85,296.64,293.92,295.175,20430471,287.9442934151,289.6923696749,287.0360750231,288.2616815628,20430471,0.0,1.0
2021-10-08 00:00:00+00:00,294.85,296.6409,293.76,296.219,17685700,287.9442934151,289.6932485959,286.8798223965,289.2812299512,17685700,0.0,1.0
2021-10-11 00:00:00+00:00,294.23,297.97,292.745,292.92,19298634,287.3388144871,290.9912196333,285.8885947967,286.059496107,19298634,0.0,1.0
2021-10-12 00:00:00+00:00,292.88,295.44,292.35,295.34,17974143,286.0204329503,288.5204749756,285.5028461248,288.422817084,17974143,0.0,1.0
2021-10-13 00:00:00+00:00,296.31,297.28,293.49,294.91,23424025,289.3700986326,290.3173801812,286.6161460892,288.00288815,23424025,0.0,1.0
2021-10-14 00:00:00+00:00,302.75,303.27,297.83,299.21,27262902,295.6592668523,296.1670878887,290.8544985851,292.2021774893,27262902,0.0,1.0
2021-10-15 00:00:00+00:00,304.21,304.45,300.5191,302.34,25384803,297.0850720699,297.3194510097,293.4806169484,295.2588694967,25384803,0.0,1.0
2021-10-18 00:00:00+00:00,307.29,308.21,302.69,303.57,22729297,300.0929351315,300.9913877343,295.6006721174,296.4600615635,22729297,0.0,1.0
2021-10-19 00:00:00+00:00,308.23,309.3,307.22,308.348,17682139,301.0109193126,302.0558587529,300.0245746073,301.1261556247,17682139,0.0,1.0
2021-10-20 00:00:00+00:00,307.41,309.7,306.11,309.21,16537069,300.2101246014,302.4464903193,298.9405720105,301.9679666504,16537069,0.0,1.0
2021-10-21 00:00:00+00:00,310.76,311.02,306.36,307.1702,16918100,303.4816639704,303.7355744886,299.1847167395,299.9759409773,16918100,0.0,1.0
